ticker	cik
lbrdb	1611983
hcmlf	948696
lngpf	1554394
lbrdk	1611983
amsyf	1243429
mgddf	896076
dlr-pk	1297996
tscdf	885834
fnctf	1038143
gnmsf	1434265
poahf	1450346
ckhuf	1637120
rciaf	733099
orxcf	1070304
tefof	814052
cajff	16988
bio-b	12208
baesf	895564
csgkf	1159510
pperf	1461748
dty	936340
ncsyf	1003935
annsf	1700171
rwnff	939380
rnecf	1246135
stt-pg	93751
btgof	756620
rstrf	1618755
fox	1754301
viaca	813828
avtr-pa	1722482
hig-pg	874766
imbbf	1072670
cukpf	1125259
key-pk	91576
schyf	1491703
snmrf	1437771
lsxmb	1560385
lsxmk	1560385
amccf	1748790
hei-a	46619
kkoyf	1436794
key-pi	91576
key-pj	91576
ptaif	1455967
wppgf	806968
jhiuf	1159152
ksu-p	54480
bpypp	1545772
prdsf	1527249
frc-pi	1132979
frc-ph	1132979
pgpef	1050952
rf-pc	1281761
rkunf	1294591
lbtyb	1570585
fwonb	1560385
atasf	1437775
tsgtf	939383
lbtyk	1570585
nistf	1140471
fwona	1560385
rf-pb	1281761
sbmff	1604982
vivef	1127055
bntgf	1533945
fwonk	1560385
hrnnf	1712356
nly-pg	1043219
z	1617640
apo-pb	1411494
nws	1564708
aomff	1062066
apo-pa	1411494
pbcrf	1463157
jxhgf	1487533
kkpnf	1001474
svysf	930826
tckrf	886986
lnvgf	932477
psmmf	1439580
disck	1437107
giflf	1438569
remyf	1552653
nwwdf	800928
chkif	1041668
almmf	1161611
tiaof	948642
oscuf	1600520
swmaf	1011218
wso-b	105016
tiiay	948642
ni-pb	1111711
tnrsf	1190723
tap-a	24545
xlrn	1280600
gfiof	1172724
tiajf	948642
aegof	769218
tiaiy	948642
uaa	1336917
asekf	1450206
bgepf	1144519
tltzy	1122535
prymf	1437672
gifof	1438569
mdibf	1379481
rza	898174
wtru	78128
amh-ph	1562401
ebr-b	1439124
uepen	100826
ath-pa	1527469
vnorp	899689
tltzf	1122535
aulgf	1067428
dsecf	1481045
agncn	1423689
voya-pb	1535929
brks	933974
bmrpf	1671235
kim-pl	879101
discb	1437107
cheaf	1030475
fcncb	798941
rnr-pf	913144
hlkhf	1674534
bkgff	1447137
glpef	1385535
evotf	1412558
bnmdf	1667075
cmsa	811156
cwen-a	1567683
phtcf	78150
auoty	1172494
jsm	1593538
pegrf	1455633
psorf	938323
oak-pb	1403528
pbctp	1378946
pcg-pe	1004980
agncp	1423689
psb-py	866368
psb-px	866368
adrzf	1436467
ubsff	1446702
gpaef	1347557
asrmf	1123452
pcg-ph	1004980
lyscf	1444327
qbcrf	1156831
fbprl	1057706
abczf	1492074
cig-c	1157557
axs-pe	1214816
irdef	1530256
nsaro	13372
cfxa	1420800
nycb-pa	910073
wynmf	1480134
dtw	936340
azihf	1533475
fnmat	310522
al-pa	1487712
chfff	1601994
esgrp	1363829
sf-pb	720672
src-pa	1308606
fnmaj	310522
slmbp	1032033
bzzuf	1437774
fnmai	310522
two-pc	1465740
peb-pe	1474098
cim-pc	1409493
fnmag	310522
fnb-pe	37808
peb-pf	1474098
fnmal	310522
fnman	310522
jtekf	1446661
cim-pd	1409493
fnmfo	310522
cim-pb	1409493
iijif	1090633
dfryf	1546354
two-pa	1465740
qrteb	1355096
asb-pe	7789
ihrtb	1400891
rlj-pa	1511337
mfa-pb	1055160
lgf-b	929351
aprdo	3153
miccf	912958
fnmao	310522
rushb	1012019
aprdn	3153
ns-pa	1110805
gef-b	43920
sptjf	908732
jw-b	107140
ns-pb	1110805
uilcf	1449580
glpgf	1421876
oukpf	1436786
nbgif	1096061
nsa-pa	1618563
lilak	1712184
lxp-pc	910108
fisk	1553079
enr-pa	1632790
trtn-pa	1660734
thnpf	1792045
centa	887733
hovnp	357294
iscb	51548
sitc-pa	894315
mog-b	67887
srg-pa	1628063
ns-pc	1110805
atgsf	1437541
gaerf	1378239
ogcp	1553079
fbprm	1057706
ostbp	1130713
trolb	98677
orraf	1641431
sapmf	1062750
ivr-pc	1437071
albkf	902102
lilab	1712184
fmcko	1026214
vtklf	913744
ivr-pb	1437071
gtn-a	43196
dniyy	1487739
fmckn	1026214
nss	1110805
apely	900278
tril	1616212
gdv-ph	1260729
fmccs	1026214
hgmcf	1023514
ako-b	925261
slcjf	1523541
bpirf	1437441
fmcci	1026214
mcfuf	1359711
bcnaf	1445168
fmckp	1026214
fmccn	1026214
bfs-pd	907254
fmccj	1026214
pmt-pa	1464423
gngyf	1012139
pmt-pb	1464423
ahl-pd	1267395
gab-pj	794685
batrk	1560385
batra	1560385
dlkgf	1361371
agm-a	845877
hcxy	1280784
vrnof	1848416
glog-pa	1534126
adbcf	1641427
codi-pb	1345126
echo	1426945
batrb	1560385
codi-pa	1345126
oibrq	1160846
fngd	927971
glop-pa	1598655
inn-pe	1497645
iipr-pa	1677576
eai	7323
afinp	1568162
tgsnf	1437731
ahh-pa	1569187
tgp-pb	1308106
glop-pb	1598655
cadnf	1225525
glop-pc	1598655
bsa	1748824
ngl-pb	1504461
tanni	1378453
tannl	1378453
cchwf	1776738
conx	1823000
gam-pb	40417
fpac-un	1829426
pkkff	1558924
agm-pc	845877
agm-pd	845877
brchf	1887388
uba	1029800
rtnxf	1811115
celjf	1385145
kelyb	55135
ht-pd	1063344
ht-pc	1063344
arbkf	1841675
banc-pe	1169770
slncf	1479615
cmre-pb	1503584
aic	1209028
ggn-pb	1313510
tscbp	1380846
bvhbb	315858
cmre-pe	1503584
cmre-pd	1503584
cubi-pf	1488813
npacf	1450276
hvt-a	216085
tscap	1380846
umh-pd	752642
deftf	1888274
avdr	1343304
umh-pc	752642
ncv-pa	1214935
amsiy	1243429
aazzf	1866030
mitt-pa	1514281
mbinp	1629019
oxlcm	1495222
eccy	1604174
brcpf	1499849
flxn	1419600
phig	350403
gblil	1494904
btaqu	1815526
saflf	1538028
cai-pa	1388430
corr-pa	1347652
cai-pb	1388430
bh-a	1726173
bhr-pb	1574085
aht-pi	1232582
gmre-pa	1533615
aht-ph	1232582
eccb	1604174
aht-pg	1232582
crd-b	25475
landm	1495240
seneb	88948
iphyf	1598599
dgicb	800457
ellkf	1437194
lcahu	1844642
artnb	863110
aht-pd	1232582
splp-pa	1452857
gut-pc	1080720
adms	1328143
gut-pa	1080720
igac	1819496
dhbcu	1838176
bcomf	1402606
bkepp	1392091
atrob	8063
mtl-p	1302362
ltrpb	1606745
brg-pd	1442626
brg-pc	1442626
dsx-pb	1318885
ds-pd	1175483
gne-pa	1528356
tnp-pd	1166663
ds-pb	1175483
chmi-pb	1571776
tnp-pe	1166663
tnp-pf	1166663
acrdf	1762359
anpcf	1620678
vtiqu	1823884
mudsu	1820727
cdr-pc	761648
liii	1840780
vlncf	1859902
cdr-pb	761648
bbxib	1814974
qtrhf	1518419
eno	71508
uonek	1041657
pei-pc	77281
pei-pb	77281
rdib	716634
privx	1557265
prlvx	1557265
pei-pd	77281
sb-pd	1434754
adre	1169717
belfb	729580
mh-pc	1412100
assf	1719435
solcf	1710138
ecf-pa	793040
mh-pa	1412100
sofiw	1818874
bkrp	1580095
bcv-pa	9521
edtx	1817153
scty	1265107
oasmy	1607245
glu-pb	1282957
enmpf	1630511
fhbi	1649739
scxlb	93676
nexcf	1737270
gsl-pb	1430725
ihta	1698508
dvcr	919956
sohoo	1301236
sohon	1301236
sohob	1301236
vmnt	1605057
mtbcp	1582982
innd	1609139
wvvip	838875
mcldf	1756499
pxclf	1888175
slbg	1674440
cbmb	1742089
ottw	1675192
occip	1716951
fcelb	886128
snipf	1613092
drdgf	1023512
mindp	926423
sbsaa	927720
avlnf	1362898
srnw	1321517
lndzf	1617765
yeco	1607741
bcacu	1814140
norzf	910569
triq	1514056
hrgg	1700175
wcfb	1667944
snnf	1708715
moaef	1449617
ssbp	1716188
ocgsf	942149
apty	1543739
emitf	1027662
whlrd	1527541
admq	1588014
tvc	1376986
cofe	1619055
isgn	727634
emhtf	1768225
afhbl	1539894
xelaw	1620179
cxkj	1502557
whlrp	1527541
lazyw	1721741
verbw	1566610
snnc	1313938
pavmw	1624326
regrf	925541
qsam	1310527
yriv	1487843
remi	1078037
grpx	1472998
jtbk	1213106
inteq	1525773
chji	29952
accr	1041588
bbrw	1641751
gntlf	1166272
thst	1564709
ftrs	1041633
rpnrf	1833089
cbpi	926844
cavg	1086082
askh	1511161
ghav	1514113
argq	1533106
gkit	1398529
vitx	1609472
prki	1579717
oxbrw	1584831
atvk	1530185
lmdcf	1177167
grve	918573
gnal	1398137
alacr	1748621
drng	1574863
alacw	1748621
phiow	1533040
mjds	1523486
vxit	1591615
gvsi	1068618
hdii	1058828
cdxi	1544238
bcrhf	1582086
dcac	1498291
vica	1402737
artlw	1621221
evio	715788
psyc	1771077
omhi	1403674
shipz	1448397
psru	1415306
nmgx	891417
bitcf	1795749
bleg	1794311
plfx	1583138
btln	1425289
bomh	1678746
hmla	1409624
shipw	1448397
slnm	1084332
exla	1388174
cbtc	1429859
tchc	1639874
sume	1396633
pdnlb	731245
rpt-pd	842183
ross-un	1841610
ross-wt	1841610
rsvrw	1824403
rsrl	1466225
rnr-pg	913144
rnwww	1848763
rocgw	1855447
roni-un	1845437
roseu	1870129
rovrw	1826018
rollp	1324948
rklbw	1819994
rkly-wt	1852117
rja	352960
rji	352960
rjz	352960
rneru	1854461
rmpl-p	1644771
rmgcw	1838108
reml	1053092
reliw	1812727
reeaw	1843588
rdw-wt	1819810
rchgw	1817786
rcrtw	1462223
rclfw	1833498
reveu	1853651
revew	1853651
rf-pe	1281761
revhw	1841389
ricou	1842219
rilyk	1464790
rilym	1464790
rilyp	1464790
psth-wt	1811882
pspc-wt	1843716
psb-pz	866368
psec-pa	1287032
psfe-wt	1833835
psagu	1833235
psa-pe	1393311
psa-pj	1393311
psa-pl	1393311
psa-pm	1393311
psa-pn	1393311
psa-po	1393311
psa-pp	1393311
psa-pq	1393311
pw-pa	1532619
pv-wt	1818787
ptocw	1838238
ptixw	1022899
pticu	1821075
pticw	1821075
puckw	1836100
qrtep	1355096
qsiaw	1816431
qbcaf	1156831
pype	1114446
pxsap	1640043
qfta-wt	1830795
rcfa-un	1870143
rcb	1527590
rcc	1527590
rbot-wt	1812173
rbac-un	1815184
rammu	1841867
qull	1114446
slnhp	64463
slvrw	1842644
slvo	1053092
smapw	1863990
slgcw	1837412
smfrw	1818331
smhb	1114446
snii-un	1838359
snii-wt	1838359
sngxw	812796
snaxw	1691936
sncrl	1131554
snv-pe	18349
shcau	1848558
sglbw	788611
sgldf	1318482
shpw-wt	1784851
sho-ph	1295810
sho-pi	1295810
shqaw	1844908
sigip	230557
sieru	1844135
sierw	1844135
slac-wt	1834755
slcru	1826553
skyaw	1847152
skil-wt	1774675
sjrwf	932872
sjiv	91928
sbug	312070
sbnyp	1288784
sbii-wt	1842729
sbeau	1836707
sbeaw	1836707
sbev-wt	1553788
sach-pa	1682220
sabsw	1833214
sacc	1682220
sabrp	1597033
rvacu	1846136
rvacw	1846136
sdacw	1837248
scvx-wt	1794717
seah-un	1820852
seah-wt	1820852
sclew	1838697
scmau	1863428
scobw	1838431
schw-pj	316709
sce-pk	92103
sccb	1682220
sccc	1682220
sect	925661
sf-pc	720672
sf-pd	720672
sgiiu	1869824
sgg	312070
sggff	312070
pdot-wt	1841845
peb-pg	1474098
peb-ph	1474098
peplu	1873324
petvw	1512922
pffl	1114446
pfh	1137774
pcgu	1004980
pcttu	1830033
pcttw	1830033
pbc	1287032
pbstp	1393311
pbug	312070
oxlcp	1495222
oxy-wt	797468
oxusu	1852973
oxusw	1852973
paasf	771992
ozkap	1569650
pacxu	1829797
pacxw	1829797
pavmz	1624326
payow	1845815
paicu	1810560
paqcw	1830531
otrkp	1136174
otrau	1821318
otmow	1842498
oust-wt	1816581
oxacu	1861622
oxacw	1861622
owlt-wt	1816708
owl-wt	1823945
osatw	1058307
osi-wt	1832136
otecu	1846809
otecw	1846809
ostrw	1834226
pipp-un	1822835
pipp-wt	1822835
plmiu	1840317
plmiw	1840317
plltl	1728205
phicw	1825724
phec	1476204
phunw	1665300
picc-wt	1835800
piai-wt	1819175
pgss-un	1861541
pftaw	1853580
pfxnz	1490349
pgm	312070
prpc-un	1821329
prsru	1825473
prsrw	1825473
prif-pd	1554625
prif-ph	1554625
prif-pi	1554625
prif-pj	1554625
prif-pk	1554625
pre-pj	911421
prbm-un	1848165
pntm-un	1830392
pntm-wt	1830392
pphpu	1863460
pphpw	1863460
ppghu	1826333
ppghw	1826333
ponow	1855631
powwp	1015383
nmmcu	1819157
nnavw	1865631
nimc	1111711
nly-pi	1043219
nlspw	1783036
nlitw	1854963
newtz	1587987
nfnt-un	1862327
nesrw	1698514
netc-un	1854458
ngcau	1843388
ngcaw	1843388
nib	312070
novvr	1858028
novvu	1858028
novvw	1858028
npabu	1837929
nrscx	1663712
nrxpw	1719406
nrszx	1663712
nrdy-wt	1819404
nref-pa	1786248
nrgd	927971
nrgu	927971
nracw	1831964
nstb-wt	1834518
nsprz	1433607
nrz-pb	1556593
nrz-pd	1556593
ntrso	73124
ntrbw	1676047
olitu	1866816
ohpau	1836129
oibzq	1160846
oil	312070
oild	927971
oilnf	312070
oilu	927971
oepwu	1824677
oepww	1824677
opad-wt	1825024
opa-un	1843121
opa-wt	1843121
opfi-wt	1818502
opinl	1456772
onyxu	1849548
orgnw	1802457
oriaw	1847416
oppbp	1678130
opp-pa	1678130
ocfcp	1004702
occio	1716951
ocaxw	1820175
oacb-wt	1820931
nycb-pu	910073
nymgv	1273685
nymtl	1273685
nymtm	1273685
nxu-un	1828536
nxu-wt	1828536
nxdt-pa	1356115
nvtsw	1821769
nvvew	1836875
nvnow	1661053
hmcou	1829042
hnnaz	1145255
hofvw	1708176
hlbzw	1788841
hlahw	1826814
hipo-wt	1828105
hdlb	1114446
hcnew	1843205
hfro-pa	1710680
hhgcr	1822886
hhgcw	1822886
hiiiu	1823034
gwh-wt	1819438
gxiiu	1826669
gxiiw	1826669
gwiiw	1850487
gtpbw	1842046
gtxap	1735707
gttnq	1315255
gtchd	1471781
hcviu	1842937
hcviw	1842937
hcicw	1829455
hcdip	1784567
hcdiw	1784567
hcdiz	1784567
hbanp	49196
haacw	1824013
hrowl	1360214
homu	1819006
hpp-pc	1482512
hpkew	1792849
hpx-wt	1809353
hwcpz	750577
humaw	1818382
hutwf	1731805
hwm-p	4281
hwelu	1845013
hwelw	1845013
htzww	1657853
htoow	1819794
htpa-wt	1828817
hugs-un	1836894
hugs-wt	1836894
htlfp	920112
htaq-un	1850038
ignyw	1834645
igicw	1794338
igld	1090159
ieaww	1652362
ifin-un	1862935
ifed	1114446
hyznw	1716583
hymcl	1718405
hymcw	1718405
iacb-wt	1835378
icnc-un	1858351
inteu	1850262
inn-pf	1497645
insew	1615063
inkaw	1826671
inaq-wt	1862463
indiw	1841925
iinnw	1837493
iiac-un	1825042
imaqw	1846235
imacw	1729944
iivip	820318
imlp	312070
imrnw	1660046
impx-wt	1820191
irrx-un	1854795
irnt-wt	1777946
islew	1837997
ismcf	1332174
itqrw	1805508
ipof-un	1818873
ipof-wt	1818873
ipod-wt	1818876
ipwlk	874761
ipviw	1839611
ipva-wt	1839608
ipvf-un	1839610
ipvf-wt	1839610
iqmdu	1850051
invzw	1835654
ionq-wt	1824920
ipaxu	1844452
juggu	1842609
jupww	1760903
kcgi-un	1865407
kcgi-wt	1865407
kbntw	1729750
kernw	1755953
kiiiw	1826059
kinzu	1820875
klaqu	1823323
kkr-pc	1404912
klr-wt	1719489
ivan-un	1819142
ivan-wt	1819142
iwdl	1114446
iwfl	1114446
iwml	1114446
ixaqu	1852019
jcicw	1822312
jaqcu	1817868
jaqcw	1817868
jmacu	1874259
jjt	312070
jju	312070
jja	312070
jjc	312070
jje	312070
jjg	312070
jjgtf	312070
jjm	312070
jjn	312070
jjoff	312070
jjp	312070
jjs	312070
jpm-pj	19617
jpm-pk	19617
jpm-pl	19617
joby-wt	1819848
joffw	1824149
jo	312070
mjj	927971
mjo	927971
mlacu	1807594
mlacw	1807594
mitt-pc	1514281
miuff	1447113
mir-wt	1809987
mitaw	1847440
mlpb	1114446
mlpo	1053092
mlpr	1114446
ml-wt	1807846
moncu	1828325
moncw	1828325
motv-wt	1827821
mntsw	1781162
mmtlp	1431959
milew	1819035
mfa-pc	1055160
metxw	1796514
meusw	1804591
mgrb	1004434
mdh-wt	1823143
mdrrp	1654595
met-pf	1099219
metcl	1687187
meoaw	1859310
meacw	1849902
mtacu	1826667
mtacw	1826667
ms-pl	895421
ms-po	895421
mudsw	1820727
mttrw	1819394
mtul	1114446
mtryu	1860663
mtryw	1860663
mprau	1853436
mpacu	1841993
mpacw	1841993
msdaw	1846996
msfyx	1523289
msacw	1836517
ndacw	1837067
nee-pk	753308
nee-pn	753308
nee-po	753308
nee-pp	753308
ncacu	1849475
mypsw	1823878
naacu	1830063
naacw	1830063
mvstw	1760689
mvrl	1114446
lmaow	1831868
lmacu	1831992
lmacw	1831992
lmdxw	1685428
locc-un	1848323
locc-wt	1848323
lnfa-wt	1823575
lotzw	1759008
ltryw	1673481
ltchw	1826000
lseaw	1721386
mcmjw	1785592
mcafu	1853774
mcagu	1859035
mbtcr	1837344
mbtcu	1837344
mbnkp	1000209
mbino	1629019
mbac-wt	1839175
maqcw	1844419
lvoxu	1723648
lvrau	1841383
lvraw	1841383
mapsw	1779474
macaw	1835416
macuw	1805795
macqu	1838672
lcaaw	1841024
lbrdp	1611983
lando	1495240
kttaw	1841330
ksicu	1843351
ksicw	1843351
kore-wt	1855457
kold	1415311
kpltw	1785424
lilmw	1855756
lionu	1845991
littu	1848364
littw	1848364
lixtw	1335105
ljaqw	1825437
lghlw	1806524
lgvcu	1879297
lgstu	1860871
lgnxz	886163
licy-wt	1828811
lidrw	1818644
lcahw	1844642
lcapu	1802450
lcapw	1802450
ld	312070
leap-un	1818346
leap-wt	1818346
lgacw	1836337
lfmdp	948320
lftrw	1822873
lfg-wt	1823766
lfacu	1851266
lev-wt	1834974
ccaiw	1846968
ccac-wt	1794621
cccs-wt	1818201
cbrgu	1845149
cbah-un	1828723
cbah-wt	1828723
cas-wt	1822309
ccv-un	1812234
ccv-wt	1812234
btrsw	1774155
btbdw	1718224
bulz	927971
btwnw	1815086
bwacw	1821146
bxdif	1001085
bw-pa	1630805
bwsn	1630805
bwcaw	1854863
bwbbp	1341317
cape	312070
cano-wt	1800682
cane	1471824
bytsw	1842566
cade-pa	1299939
chekz	1610590
chkew	895126
chkez	895126
chngu	1756497
chwaw	1842356
chth	1496454
chscl	823277
chscn	823277
chscp	823277
cefd	1114446
ceqp-p	1136352
cenqu	1841425
celzd	1187953
cgabl	1527166
cfivw	1825249
cfr-pb	39263
cffvu	1828049
cffeu	1839530
cffew	1839530
ciigu	1841338
ciigw	1841338
cifrw	1819989
claqr	1849820
clayu	1855467
clayw	1855467
clas-wt	1826855
clbr-un	1847064
clbtw	1854587
cloer	1849058
cloeu	1849058
clowd	1619227
clim-wt	1835713
clnnw	1822791
cmaxw	1813914
clrmw	1831937
clvt-pa	1764046
clvrw	1819615
bpypn	1545772
bpypo	1545772
brds-wt	1861449
brezw	1817640
brivw	1844211
brlir	1787518
brliu	1787518
brliw	1787518
btaqw	1815526
bsx-pa	885725
bsgar	1853084
bsgau	1853084
bspow	1834045
bsn-un	1815805
brmk-wt	1784797
brogw	1774983
brpmu	1839360
brpmw	1839360
bleuu	1843370
bldew	1779128
blngw	1842384
bltsw	1827328
blua-un	1831006
blua-wt	1831006
blnkw	1429764
bmaqr	1867757
bmaqu	1867757
bmaqw	1867757
bmac-un	1848020
bmac-wt	1848020
bnnru	1852332
bnnrw	1852332
bnku	927971
bngow	1411690
bnow	1877788
body-wt	1826889
boac-wt	1818089
boh-pa	46195
boil	1415311
bmtx-wt	1725872
bnixr	1845942
bnixw	1845942
bnkd	927971
biph	1788348
bip-pa	1406234
bip-pb	1406234
biotu	1825413
biotw	1825413
bksy-wt	1753539
bkkt-wt	1820302
bite-un	1831270
bhsew	1759186
bhil-wt	1830210
bgsx-wt	1838666
bhacw	1851612
bhfan	1685040
bhfao	1685040
bhfpl	1685040
bfs-pe	907254
bfriw	1858685
bfly-wt	1804176
bfiiw	1723580
bc-pb	14930
bctxw	1610820
bcsau	1873441
bdcx	1114446
bdcz	1114446
beemw	1398805
beatw	1779372
bdxb	10795
bener	1828735
beneu	1828735
benew	1828735
berz	927971
beph	1533232
bep-pa	1533232
bbln-wt	1866390
bblgw	1419554
bark-wt	1819574
bcacw	1814140
bcm	312070
bcdaw	925741
arteu	1839990
arrww	1835972
asaxw	1824211
asaq-wt	1819510
asepf	1882607
aslew	1754170
aspau	1854583
aspaw	1854583
aspcu	1836547
aspcw	1836547
argo-pa	1091748
argd	1091748
arcku	1855886
arbkl	1841675
arbgu	1823826
arbgw	1823826
arbew	1861841
arguu	1865377
arguw	1865377
arizu	1882078
arqqw	1859690
arr-pc	1428205
artaw	1844840
apvtw	1671584
ap-wt	6176
aqna	1174169
aqnu	1174169
apphw	1807707
apsg-wt	1820872
aptmu	1845550
aptmw	1845550
aptv-pa	1521332
apgb-un	1838337
appdw	744452
apmiu	1857662
apmiw	1857662
anzuu	1840877
anzuw	1840877
apacu	1844981
apacw	1844981
amub	1114446
anac-wt	1829558
aubap	883948
atspw	1840856
atvcw	1831874
atspt	1840856
atnfw	1690080
aurcw	1835856
aurow	1828108
aus-wt	1838207
auudw	1554818
avacu	1836478
auvip	1811109
ath-pb	1527469
ath-pc	1527469
ath-pd	1527469
athn-un	1840292
athn-wt	1840292
atmp	312070
atlcl	1464343
atip-wt	1815849
ata-un	1825254
ata-wt	1825254
atcol	1794846
atco-pd	1794846
atco-ph	1794846
atco-pi	1794846
astrw	1814329
astsw	1780312
astlw	1860805
avhiu	1844507
avhiw	1844507
avgop	1730168
avctw	1704760
avan-wt	1819608
avyaw	1418100
avptw	1777921
banfp	760498
bamh	1001085
bami	1001085
bal	312070
baltf	312070
bac-pn	70858
bac-po	70858
bac-pp	70858
bac-pq	70858
baca-un	1869673
baca-wt	1869673
akicw	1826574
ajxa	1614806
ailip	18654
aizn	1267238
ahpau	1846253
ahpaw	1846253
agriw	1826397
agq	1415311
agm-pe	845877
agm-pf	845877
agm-pg	845877
agilw	1790625
agcuu	1823340
agcww	1823340
agbar	1769624
agbau	1769624
aggrw	1842329
alpaw	1842939
aloru	1883962
altg-pa	1759824
altmw	1692787
all-pi	899051
alit-wt	1809104
alin-pb	1382298
alin-pe	1382298
alfiw	1833908
amj	19617
amnd	1114446
amna	1114446
ampi-wt	1835636
ampgw	1518461
amciu	1843724
amciw	1843724
ambp-wt	1845097
ambc-wt	874501
amaou	1843656
amaow	1843656
altuw	1822366
acbaw	1844389
acahw	1836274
acdi-un	1850316
acevu	1813658
acevw	1813658
achr-wt	1824502
acgln	947484
actdu	1842279
actdw	1842279
acro-wt	1847891
acr-pd	1332551
acp-pa	1503290
acqrw	1837393
ackiu	1790121
ackiw	1790121
acii-wt	1838614
aatrl	1004434
aaqc-un	1838883
aaqc-wt	1838883
aaciw	1844817
aain	1209028
aaic-pb	1209028
aaic-pc	1209028
abr-pd	1253986
abr-pe	1253986
afgd	1042046
afge	1042046
afacu	1849489
afaqw	1841661
afino	1568162
aftr-un	1865975
aftr-wt	1865975
agac-un	1833909
agac-wt	1833909
aehau	1869974
aehaw	1869974
aeacw	1827392
aefc	769218
aemmf	1437776
ael-pa	1039828
aeppl	4904
aeppz	4904
aeva-wt	1789029
aesc	874761
adocw	1824884
adnww	1744494
adra-un	1823584
adra-wt	1823584
adc-pa	917251
adilw	1513525
adf-un	1840776
adex-un	1830029
adex-wt	1830029
aderu	1822912
aderw	1822912
exdid	1552189
eyesw	1266806
fbrt-pe	1562528
fbgx	1114446
fatpu	1865045
fatbb	1705012
fatbp	1705012
fatbw	1705012
fcax-un	1823733
fcncp	798941
fcrx	1464963
fedl	1114446
feul	1053092
evgow	1821159
eufx	1415311
euo	1415311
eucru	1822929
eucrw	1822929
eusgu	1832505
eusgw	1832505
etwo-wt	1800347
esm-wt	1841420
et-pc	1276187
et-pd	1276187
et-pe	1276187
etacw	1814728
esus	1114446
esscr	1760683
esscw	1760683
fhn-pc	36966
fhn-pd	36966
fhn-pf	36966
fhltu	1851182
fgprb	922358
fgfpp	1591890
fgbip	1408534
fitbo	35527
fitbp	35527
ficvw	1855693
fiee	1114446
finmu	1823855
finmw	1823855
fihd	1114446
fiiso	862831
fmbip	702325
flya-un	1844650
flge	1053092
flme-un	1831481
flme-wt	1831481
flacw	1828326
fpac-wt	1829426
f-pb	37996
founu	1862068
foxww	1829999
forew	1832511
foa-wt	1828937
fosll	883569
forz	1683131
fngu	927971
fnmap	310522
fnvtu	1857855
frejp	1026214
frey-wt	1844224
frlau	1849294
frlg	886982
frgap	1528930
frc-pj	1132979
frc-pk	1132979
frc-pl	1132979
frc-pm	1132979
frcdv	1132979
frwaw	1825739
frsgu	1842883
frsgw	1842883
fronw	1842223
gnacw	1832250
gmvdw	1760764
gnrsw	1790665
gnl-pb	1526113
gmbtu	1836190
gmbtw	1836190
gmblp	1451448
glaqu	1823383
glaqw	1823383
glblu	1838615
gldi	1053092
gl-pd	320335
glspu	1821169
glspw	1821169
gleeu	1843248
gleew	1843248
glhaw	1841734
gll	1415311
grntf	312070
grn	312070
gsqb-un	1849280
gsevw	1828096
gsmgw	1738758
gsp	312070
gsld	1430725
gpacw	1831979
govxw	832489
goevw	1750153
goac-wt	1816176
gpcow	1841209
grcyw	1768910
greel	1844971
ghacw	1806156
ggpiu	1847127
ggpiw	1847127
ggrw	1886190
giggu	1836981
giggw	1836981
giacw	1853314
gia-wt	1844505
gfaiw	1804469
ggmcw	1818880
gggvr	1856519
gflu	1780232
gfx-un	1823896
gfx-wt	1823896
gbrgr	1822792
gbug	312070
gdevw	1848739
gcacw	1498233
gcc	1379606
gcea	1600626
gdv-pk	1260729
gdxd	927971
gdxu	927971
geni-wt	1834489
ftviw	1844336
fue	352960
fultp	700564
ftaau	1832696
ftaaw	1832696
ftai-pa	1590364
ftai-pb	1590364
ftai-pc	1590364
ftcvu	1829328
ftcvw	1829328
fst-un	1815737
fst-wt	1815737
fsnb-wt	1840225
fssiw	1822862
gainz	1321741
gacqw	1846288
gateu	1838513
gaz	312070
gab-pk	794685
dcrcu	1844862
dcrcw	1844862
dcrnu	1836154
dcrnw	1836154
dcrdu	1848959
dcrdw	1848959
dcgow	1822359
dbrg-ph	1679688
dbrg-pi	1679688
dbrg-pj	1679688
ddt	28917
ddmxu	1828957
ddmxw	1828957
cythw	922247
datsw	1648960
dbgiw	1668010
dbdru	1823144
dbdrw	1823144
czoo-wt	1859639
cubb	1488813
curiw	1776909
cvii-un	1828248
cssen	1679063
csta-wt	1834032
ctlpp	896429
ctbb	68622
ctos-wt	1709682
ctxrw	1506251
cof-pi	927628
cof-pj	927628
cof-pk	927628
cof-pl	927628
cof-pn	927628
cntqu	1847986
cntqw	1847986
corn	1471824
coliu	1829615
coliw	1829615
comsp	1178727
comsw	1178727
cmltw	1843762
cmsd	811156
cms-pc	811156
cnd-un	1824301
cnd-wt	1824301
cno-pa	1224608
cpsr-wt	1805087
cptk-un	1827899
cptk-wt	1827899
cpaau	1841137
cpaaw	1841137
covaw	1837160
cow	312070
cors-wt	1842659
c-pk	831001
cper	1479247
crhc-wt	1818212
crexw	1356093
cresw	1034957
crecu	1851230
crlkp	1059262
cru-un	1825497
cru-wt	1825497
crtdw	1357671
croc	1415311
crxtw	1817944
dsaq-un	1871745
dsaq-wt	1871745
dsacw	1823466
dskew	1642453
dslvf	1053092
drayu	1852771
drayw	1852771
drmaw	1853816
drh-pa	1298946
dwacu	1849635
dwacw	1849635
dwin-wt	1812360
